id,order_id,user_id,product_id,inventory_item_id,returned_at
88558,60928,48716,13780,239022,2023-10-01 06:32:00+00:00
137421,94605,75497,15569,370924,2023-02-11 20:40:00+00:00
175888,121132,96678,28457,474847,2022-01-16 05:40:00+00:00
29789,20585,16423,28457,80287,
41161,28313,22635,13791,111056,
42499,29245,23377,28457,114665,
43035,29614,23661,14258,116078,
50025,34404,27568,14258,134945,
68977,47420,37941,13791,186103,
74172,51048,40881,13780,200123,
74602,51353,41139,28457,201282,
81286,55932,44798,15575,219368,
86387,59418,47470,15575,233117,
157033,108111,86381,13780,423931,
50730,34895,27940,28803,136886,
65297,44929,35966,28803,176194,
17847,12353,9921,28803,48183,
142084,97818,78063,28803,383573,
144058,99188,79160,28803,388911,
2996,2060,1677,28803,8079,
158369,109051,87144,28803,427555,
20405,14130,11315,28803,55042,
104413,71928,57451,28803,281731,
13891,9631,7680,6115,37503,
14678,10169,8089,13937,39637,
24677,17070,13595,9442,66598,
47649,32790,26265,13656,128563,
62322,42910,34324,13656,168160,
81977,56381,45158,12613,221232,
88937,61183,48918,28462,240046,
104187,71768,57328,14327,281091,
106001,73018,58312,14210,286021,
129166,88949,70893,13937,348694,
160598,110621,88375,5917,433516,
181611,125125,99909,12613,490294,
1932,1317,1045,6115,5253,
9104,6299,5010,6115,24575,
9926,6852,5468,11201,26765,
10116,6979,5574,7068,27282,
18603,12859,10329,14327,50220,
18924,13088,10510,15334,51086,
20395,14123,11311,12613,55014,
25018,17308,13782,13937,67533,
27238,18830,14990,14210,73438,
31720,21895,17465,5845,85520,
51338,35300,28274,15334,138540,
54320,37361,29926,13656,146573,
54952,37794,30272,13937,148270,
84251,57958,46345,12613,227374,
91922,63247,50565,9442,248109,
101575,69935,55888,7068,274028,
119555,82350,65704,14327,322648,
120254,82818,66082,12613,324562,
124476,85715,68347,13778,336021,
137729,94821,75652,12613,371771,
150585,103699,82811,14327,406540,
152992,105353,84127,15571,413017,
158917,109436,87428,15334,429013,
160133,110295,88110,15334,432273,
171942,118388,94559,15334,464205,
177632,122356,97669,13937,479608,
11312,7805,6209,14327,30493,
14741,10215,8132,13656,39809,
30434,21030,16755,13937,82017,
35967,24760,19746,13778,97046,
36578,25185,20080,9442,98698,
43150,29696,23730,11201,116380,
44594,30689,24539,13937,120304,
55622,38265,30637,5917,150093,
65193,44858,35910,24836,175903,
71645,49279,39448,9442,193287,
73992,50925,40788,14210,199638,
95197,65482,52310,5917,256967,
95907,65975,52697,14210,258853,
103099,70992,56706,15571,278152,
110200,75932,60561,6115,297361,
120043,82677,65970,11201,323985,
123867,85287,68020,14327,334362,
125394,86380,68873,5917,338486,
136610,94044,75012,14210,368763,
153768,105885,84553,15571,415092,
165770,114182,91200,9442,447499,
10887,7504,5976,6115,29353,2023-11-18 03:36:00+00:00
26106,18057,14386,14327,70417,2022-03-28 12:53:00+00:00
39211,27004,21601,5917,105777,2023-12-01 09:31:00+00:00
60846,41925,33517,14210,164186,2022-08-14 05:11:00+00:00
73809,50794,40694,14327,199149,2024-01-10 13:11:00+00:00
94914,65280,52135,5876,256201,2020-09-07 10:47:00+00:00
112598,77599,61924,14327,303787,2022-08-17 01:21:00+00:00
138895,95615,76296,15334,374887,2022-08-05 19:42:00+00:00
164947,113626,90735,13937,445279,2024-01-14 00:05:00+00:00
171415,118031,94290,24836,462788,2021-07-16 20:00:00+00:00
4435,3068,2467,15571,11992,
30139,20839,16609,15571,81204,
40164,27640,22099,28462,108344,
45760,31498,25205,24836,123429,
50065,34435,27588,12613,135049,
55092,37892,30345,28462,148656,
57082,39305,31474,5917,154026,
62113,42774,34208,13778,167609,
68106,46856,37486,11201,183773,
76117,52390,41984,15571,205392,
85047,58514,46766,11201,229522,
85694,58949,47102,13937,231251,
86258,59326,47402,5845,232777,
108927,75061,59897,6115,293895,
109716,75598,60330,13656,296045,
126161,86894,69261,13937,340575,
127592,87862,70046,6115,344432,
128147,88244,70347,11201,345909,
131930,90814,72426,5876,356162,
138448,95296,76045,13937,373683,
140021,96389,76915,15830,377968,
155356,106975,85472,5845,419380,
155448,107033,85525,5845,419630,
160290,110408,88209,15830,432700,
173991,119808,95646,15334,469752,
4545,3133,2515,24793,12292,
24680,17071,13595,9002,66606,
66095,45478,36397,18719,178349,
114547,78904,62938,28992,309136,
136005,93625,74677,16949,367141,
155477,107053,85536,11016,419702,
58015,39937,31987,11016,156583,
79905,54987,44046,24793,215633,
83119,57189,45802,11016,224300,
94535,65021,51962,18719,255163,
94718,65140,52042,18719,255663,
127374,87701,69911,28992,343847,
3576,2468,1987,16949,9664,
18504,12787,10269,24793,49954,
73736,50746,40656,28992,198955,
81769,56251,45052,28992,220675,
92192,63424,50709,24793,248827,
124285,85575,68228,18719,335499,
152469,104978,83827,9002,411595,
176207,121347,96865,16949,475718,
72916,50162,40181,28992,196755,2023-12-30 17:17:00+00:00
116302,80128,63915,18719,313858,2020-06-01 18:30:00+00:00
120723,83125,66326,9002,325826,2024-01-21 10:11:00+00:00
169259,116589,93123,18719,456982,2021-03-18 00:12:00+00:00
16589,11471,9200,28992,44797,
25689,17776,14156,24793,69309,
33458,23052,18406,18719,90248,
38006,26171,20908,24793,102531,
43509,29950,23930,18719,117354,
48553,33395,26747,24793,131001,
54135,37220,29813,16949,146067,
58296,40139,32144,11016,157360,
60988,42026,33597,24793,164572,
80863,55639,44562,16949,218237,
92360,63545,50789,24793,249283,
124881,86000,68594,28992,337088,
127461,87757,69960,11016,344076,
133599,91955,73329,9002,360665,
133861,92141,73472,16949,361375,
138005,94996,75799,24793,372514,
170986,117739,94065,11016,461629,
42302,29110,23256,13972,114133,
177209,122060,97424,13972,478457,
26325,18215,14506,13972,71009,
56461,38864,31132,13972,152361,
95776,65888,52635,13972,258504,
131699,90661,72305,13972,355550,
57826,39802,31869,13972,156057,
21068,14600,11678,13972,56857,2022-12-13 02:47:00+00:00
108187,74547,59522,13972,291894,2023-07-23 02:05:00+00:00
129201,88972,70914,13972,348799,2022-04-07 12:59:00+00:00
21795,15080,12083,12588,58835,
83700,57596,46083,12588,225876,2023-12-31 09:08:00+00:00
12801,8876,7097,12588,34537,
49917,34329,27520,12588,134649,
65364,44971,35995,12588,176378,
68464,47099,37682,12588,184733,
68148,46882,37506,24660,183900,
19035,13172,10577,24660,51400,
42883,29509,23581,24660,115690,
122000,84022,67017,24660,329293,
3760,2594,2076,24660,10145,2021-08-28 09:45:00+00:00
110072,75839,60499,24660,297012,2023-04-03 10:05:00+00:00
71698,49318,39475,24660,193432,
78435,53953,43229,24660,211657,
175583,120921,96510,24660,474028,
159600,109923,87814,28922,430873,
3026,2082,1696,28922,8156,
40842,28101,22473,28922,110182,
61593,42436,33941,28922,166202,
40689,27991,22375,28922,109765,
65278,44920,35959,28922,176144,
119355,82219,65587,28922,322102,
121245,83495,66591,28922,327249,
162930,112224,89644,28357,439838,
148184,102034,81449,28357,400067,
94539,65024,51963,28357,255174,
136669,94087,75045,28357,368911,
150579,103696,82807,28357,406526,
146989,101229,80802,28963,396823,
114197,78677,62766,28963,308170,
170310,117292,93711,25323,459789,
18199,12576,10100,14216,49146,
142367,98015,78218,25323,384324,
2933,2017,1642,25323,7915,
4708,3249,2598,25323,12729,
116031,79943,63774,13678,313136,
133188,91670,73098,25323,359575,
156794,107949,86260,25323,423266,
164874,113574,90699,25323,445074,
45806,31522,25218,13678,123555,2023-12-19 14:07:00+00:00
85883,59082,47210,15376,231770,2023-10-15 21:54:00+00:00
100988,69520,55555,15376,272446,2024-01-17 22:42:00+00:00
63506,43725,35009,13678,171329,
103001,70927,56654,15376,277874,
114932,79173,63142,14216,310177,
165807,114205,91221,14216,447608,
176970,121879,97281,25323,477787,
180892,124611,99509,13678,488399,
180257,124176,99174,6250,486692,
77062,53017,42488,9380,207958,
83974,57779,46216,9380,226633,
120362,82884,66141,6250,324847,
130449,89824,71595,9380,352154,2022-10-12 07:00:00+00:00
180365,124249,99231,6250,486983,2021-03-26 02:30:00+00:00
13081,9076,7245,9085,35288,
70684,48600,38908,9085,190737,
77852,53547,42901,9380,210057,
174665,120277,95998,14197,471543,
82327,56627,45355,14197,222150,
104918,72277,57729,14197,283076,
30994,21402,17070,14197,83524,
79937,55012,44066,14197,215721,
137465,94636,75512,14197,371052,
30165,20856,16617,18570,81271,
17711,12248,9822,18570,47818,
73878,50841,40732,18570,199331,
172809,118985,95023,18570,466562,
52250,35914,28775,24715,140964,
96456,66371,53026,24715,260286,
162243,111742,89253,24715,437981,
165200,113794,90879,18570,445960,
63066,43418,34745,24715,170152,
129790,89372,71233,24715,350389,
102969,70905,56636,12559,277785,
4670,3222,2580,12559,12627,
101667,70004,55935,28613,274265,
40928,28160,22517,28613,110418,
94259,64834,51809,28613,254419,
128327,88374,70451,28613,346393,
166823,114910,91784,28613,450337,
40960,28180,22528,28613,110506,2020-01-30 20:51:00+00:00
159304,109705,87637,28613,430058,2022-06-28 18:57:00+00:00
70329,48348,38682,28613,189780,
81548,56105,44939,28613,220085,
120665,83086,66298,28613,325678,
164944,113624,90733,28613,445272,
3042,2094,1704,14192,8196,
23108,15993,12773,14192,62358,
101589,69945,55892,14192,274064,
54840,37720,30208,14192,147974,
3937,2720,2179,14192,10634,2023-06-18 07:33:00+00:00
121028,83335,66470,14192,326663,
146934,101187,80765,14192,396687,
168981,116394,92975,14192,456221,
44829,30841,24673,14246,120933,
63231,43538,34852,14246,170589,
66293,45620,36513,14246,178876,
143580,98853,78874,14246,387607,
10689,7367,5874,11213,28830,
29055,20085,16024,11213,78327,
99367,68394,54648,11213,268112,
136650,94075,75038,11213,368858,
169659,116853,93337,11213,458070,2023-10-12 20:45:00+00:00
162772,112112,89558,11213,439413,
146143,100634,80339,15953,394581,
35398,24371,19456,15953,95500,2023-03-21 19:19:00+00:00
18459,12759,10249,15704,49842,
87664,60304,48209,15704,236600,
96926,66697,53285,15704,261540,
161269,111071,88712,28712,435334,
162756,112099,89543,13870,439372,
171688,118213,94427,13870,463544,
3868,2676,2145,28712,10446,
23064,15962,12758,15704,62240,
24174,16720,13335,28712,65226,
73000,50226,40225,13870,196991,
119477,82295,65654,13870,322439,
125349,86348,68850,28712,338362,
148572,102312,81697,13870,401114,
173006,119113,95114,15704,467101,
87160,59964,47914,13870,235239,
99431,68436,54682,13870,268291,
104116,71720,57293,13870,280902,
117913,81214,64774,13870,318206,
25075,17352,13817,15704,67686,
69521,47809,38254,28712,187583,
90686,62388,49872,15704,244751,
98495,67780,54151,15704,265743,
108723,74917,59790,15704,293341,
109861,75699,60401,28712,296437,
136194,93758,74785,13870,367633,
166755,114864,91749,15704,450153,
177658,122372,97681,13870,479679,
180524,124354,99318,28712,487409,
16911,11704,9380,14037,45676,
169562,116785,93287,14037,457811,2023-04-09 15:09:00+00:00
155,102,76,5904,443,
24786,17150,13664,6106,66902,
95444,65662,52462,5934,257623,
118670,81743,65185,5934,320254,
146561,100924,80559,10822,395695,
167852,115606,92339,5934,453168,
87862,60443,48317,5934,237142,
97347,66985,53520,5904,262654,
102260,70402,56241,6106,275857,
140953,97024,77429,10822,380499,
177373,122181,97530,10822,478908,
146384,100801,80478,5904,395225,
54497,37475,30017,5904,147044,2023-10-01 00:54:00+00:00
83723,57613,46099,5904,225936,2021-08-24 07:01:00+00:00
97307,66954,53495,6106,262543,2023-04-10 14:09:00+00:00
101945,70192,56083,5934,274999,2021-06-22 13:18:00+00:00
140751,96883,77312,5775,379955,2022-07-04 07:34:00+00:00
161649,111348,88934,5775,436372,2023-01-26 20:33:00+00:00
16873,11681,9364,5775,45579,
60765,41865,33470,10822,163971,
75996,52305,41925,6106,205057,
78941,54322,43529,5934,213018,
101451,69853,55824,5775,273683,
105547,72704,58058,5934,284788,
139338,95919,76541,6106,376106,
152807,105230,84036,5934,412521,
158344,109032,87127,6106,427490,
104812,72199,57669,12565,282786,
113488,78199,62388,12565,306227,
122652,84468,67374,12565,331038,
156354,107653,86014,12565,422070,
74102,50999,40840,12565,199943,
73628,50664,40582,12565,198679,
101102,69596,55615,12565,272763,
178444,122915,98134,9149,481777,
98869,68053,54373,9149,266760,2023-06-01 16:01:00+00:00
131723,90676,72317,9149,355608,2019-11-17 17:58:00+00:00
147075,101290,80846,9149,397060,
9023,6239,4957,25242,24356,
15364,10640,8508,13928,41491,
17173,11882,9533,9185,46367,
64345,44295,35460,24833,173602,
68469,47101,37685,28378,184746,
74378,51191,40995,28446,200686,
74619,51366,41153,28378,201334,
75855,52204,41828,25288,204682,
76481,52629,42167,13928,206387,
77341,53197,42625,24832,208701,
79664,54825,43913,12435,215005,
80098,55109,44148,24832,216161,
105544,72701,58057,13566,284781,
117282,80786,64421,13928,316496,
122761,84535,67414,12435,331351,
142101,97833,78071,28378,383624,
161243,111053,88702,15816,435264,
162455,111895,89365,28446,438564,
3127,2154,1754,15816,8425,
39643,27297,21831,15816,106935,
64914,44676,35763,15816,175148,
68777,47291,37839,25288,185555,
77067,53020,42491,15816,207969,
80687,55518,44467,25288,217757,
93592,64390,51433,24832,252610,
97420,67037,53565,9185,262858,
97962,67424,53849,25205,264292,
115537,79599,63513,28378,311809,
118773,81810,65248,28378,320537,
124590,85794,68415,15816,336323,
131665,90638,72285,25242,355453,
133168,91654,73081,9185,359522,
133840,92127,73456,24833,361318,
135361,93159,74315,15816,365411,
142771,98298,78444,13928,385432,
164023,112973,90237,25205,442797,
164086,113025,90276,24832,442962,
170134,117174,93608,25205,459324,
175884,121128,96675,12435,474834,
5644,3911,3103,25205,15313,
10920,7528,5994,9185,29440,
14076,9755,7760,24832,37998,
27576,19063,15189,25242,74349,
34929,24050,19202,13566,94249,
38677,26641,21265,28378,104328,
44111,30355,24252,15816,118985,
45156,31073,24869,28378,121813,
47661,32799,26271,25242,128593,
49238,33862,27140,28378,132820,
62283,42885,34303,28446,168068,
66485,45749,36622,28446,179401,
70656,48580,38894,13928,190665,
78949,54328,43533,25205,213038,
92261,63478,50744,9185,249019,
104737,72148,57628,24832,282587,
124927,86034,68617,13928,337219,
133942,92198,73520,15816,361594,
148645,102365,81741,13566,401312,
149727,103102,82330,15816,404235,
5386,3728,2964,28378,14602,2021-03-29 02:02:00+00:00
6192,4302,3402,9185,16770,2022-06-26 05:21:00+00:00
11530,7959,6341,25205,31110,2021-11-19 04:47:00+00:00
13145,9118,7267,28446,35466,2021-01-21 19:44:00+00:00
19867,13763,11047,13928,53617,2021-10-26 17:19:00+00:00
62546,43055,34444,28446,168750,2023-10-27 10:31:00+00:00
76591,52701,42220,25205,206688,2023-12-17 06:26:00+00:00
87633,60282,48188,13566,236520,2023-04-15 09:55:00+00:00
107773,74249,59290,13566,290770,2023-11-26 14:45:00+00:00
108123,74502,59487,24833,291720,2021-03-20 18:01:00+00:00
118851,81862,65303,25288,320756,2023-08-07 11:42:00+00:00
122114,84099,67068,25242,329610,2021-07-26 21:22:00+00:00
126059,86819,69205,28446,340289,2024-01-20 18:29:00+00:00
139156,95803,76453,24833,375603,2021-10-10 20:02:00+00:00
150520,103655,82777,25205,406365,2020-11-14 06:38:00+00:00
155412,107010,85501,24833,419533,2019-05-03 10:48:00+00:00
156933,108043,86328,24833,423648,2021-03-06 04:47:00+00:00
158780,109349,87362,28378,428655,2023-09-04 19:58:00+00:00
163662,112725,90057,13928,441828,2020-07-17 05:31:00+00:00
8012,5561,4394,25242,21643,
25854,17882,14242,25205,69745,
42093,28974,23140,24833,113577,
48060,33062,26482,25205,129655,
53902,37056,29684,28378,145453,
54668,37600,30120,28446,147492,
114661,78982,62999,13928,309446,
114743,79037,63046,25205,309668,
133398,91815,73218,25205,360132,
142787,98305,78447,24832,385474,
163219,112413,89787,28446,440624,
167210,115167,91994,24832,451420,
7552,5235,4143,15988,20404,
64625,44482,35604,14489,174373,
9258,6403,5097,29090,24991,
52680,36212,29025,15988,142129,
64683,44523,35644,15988,174534,
83460,57422,45963,15988,225218,
89529,61602,49256,29090,241628,
98972,68119,54427,14489,267038,
119612,82382,65732,14042,322794,
131258,90366,72045,14042,354352,
3243,2229,1810,14489,8744,
6554,4546,3589,29090,17738,
87496,60187,48109,29090,236148,
95915,65980,52699,14489,258875,
98528,67806,54170,15988,265833,
162395,111856,89337,29090,438399,
168506,116060,92697,14042,454957,
70516,48480,38798,15988,190294,2024-01-15 04:40:00+00:00
87033,59877,47840,14042,234890,2024-01-12 13:19:00+00:00
140621,96790,77236,15988,379610,2023-03-18 02:58:00+00:00
21083,14609,11682,14489,56897,
22222,15374,12299,14489,59982,
101268,69721,55725,14042,273196,
